Order ID,Ship Mode,Customer ID,Segment,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order Date,Ship Date,Customer Feedback,Coupon Code,Returned,Payment Mode,Delivery Status,Rating,Promo Applied,Complaint
CA-2014-163419,Second Class,TZ-21580,Consumer,Louisville,Colorado,West,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",3.392,1,0.2,0.8056,08/17/2019,08/23/2019,Average,EXTRA5,,Credit Card,Lost,4,0,No
CA-2015-127110,Standard Class,CH-12070,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Storage,Tennsco Industrial Shelving,78.256,2,0.2,-17.6076,07/27/2018,08/05/2018,Bad,,,Cash,Lost,3,,Yes
CA-2016-153269,First Class,PS-18760,Consumer,Andover,Massachusetts,East,Office Supplies,Storage,"Personal Folder Holder, Ebony",11.21,1,0,3.363,06/04/2020,06/13/2020,Excellent,EXTRA5,No,Cash,Delivered,5,,Yes
CA-2014-140165,First Class,EH-14005,Home Office,Hialeah,Florida,South,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,398.352,8,0.7,-331.96,08/19/2020,08/22/2020,Good,NEW20,,Cash,,5,0,No
CA-2015-156510,Standard Class,EH-13990,Consumer,Meriden,Connecticut,East,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",10.76,2,0,5.1648,08/07/2020,08/09/2020,Good,EXTRA5,,UPI,Delivered,1,,No
US-2017-120649,Standard Class,JF-15490,Consumer,Waterbury,Connecticut,East,Office Supplies,Art,Newell 326,3.52,2,0,1.0208,01/07/2020,01/12/2020,Excellent,,Yes,UPI,Delivered,1,0,No
CA-2017-150910,Standard Class,JL-15130,Consumer,Jackson,Tennessee,South,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,46.864,2,0.2,7.6154,09/06/2020,09/09/2020,Good,NEW20,No,UPI,Lost,1,,
CA-2017-162033,Standard Class,EM-14200,Home Office,Virginia Beach,Virginia,South,Office Supplies,Fasteners,Staples,3.76,2,0,1.316,12/22/2019,12/30/2019,Average,FREESHIP,Yes,Credit Card,,2,0,No
CA-2017-121293,Second Class,JC-15775,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Xerox 216,20.736,4,0.2,7.2576,03/30/2019,04/05/2019,,,,Cash,Delivered,5,,No
CA-2017-144456,First Class,FC-14245,Home Office,Hialeah,Florida,South,Technology,Phones,Samsung Rugby III,158.376,3,0.2,13.8579,07/11/2019,07/20/2019,,FREESHIP,No,Cash,Lost,2,,
CA-2014-156244,Standard Class,DH-13675,Home Office,Miami,Florida,South,Office Supplies,Paper,Xerox 229,31.104,6,0.2,10.8864,06/15/2018,06/24/2018,Good,FREESHIP,Yes,,Delayed,5,,
CA-2015-158701,Standard Class,JL-15175,Home Office,San Francisco,California,West,Office Supplies,Binders,Fellowes Binding Cases,56.16,6,0.2,17.55,04/24/2020,04/28/2020,Good,EXTRA5,Yes,UPI,Lost,3,0,No
CA-2016-109722,Second Class,TP-21130,Consumer,Georgetown,Kentucky,South,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,584.82,9,0,70.1784,07/27/2020,08/03/2020,Excellent,NEW20,,Wallet,Lost,,0,
CA-2017-127306,Standard Class,BH-11710,Consumer,Johnson City,Tennessee,South,Technology,Phones,iHome FM Clock Radio with Lightning Dock,111.984,2,0.2,6.999,10/17/2020,10/23/2020,Bad,SAVE10,,Credit Card,Lost,1,,Yes
US-2016-113985,Standard Class,KD-16495,Corporate,San Jose,California,West,Office Supplies,Binders,Satellite Sectional Post Binders,104.184,3,0.2,33.8598,04/19/2019,04/21/2019,Excellent,EXTRA5,Yes,Wallet,Lost,4,1,No
CA-2017-134649,Second Class,CA-11965,Corporate,Hoover,Alabama,South,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,2,0,3.4368,12/18/2020,12/26/2020,,FREESHIP,,,Lost,2,0,No
CA-2015-166604,Second Class,AH-10690,Corporate,Roswell,Georgia,South,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes,17.94,3,0,8.7906,07/26/2020,07/29/2020,Bad,EXTRA5,,Cash,Delivered,,,
CA-2017-135650,Standard Class,AC-10660,Consumer,Huntsville,Texas,Central,Office Supplies,Storage,Fellowes Officeware Wire Shelving,143.728,2,0.2,-32.3388,01/08/2018,01/10/2018,Average,EXTRA5,,Cash,,3,,
CA-2015-164882,Same Day,SG-20080,Consumer,Redlands,California,West,Office Supplies,Storage,Mobile Personal File Cube,46.84,2,0,12.6468,11/08/2018,11/10/2018,Bad,FREESHIP,No,Wallet,Delayed,1,0,Yes
CA-2016-155481,Standard Class,DK-13225,Corporate,Philadelphia,Pennsylvania,East,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,23.988,2,0.4,-4.7976,05/30/2019,06/03/2019,Good,EXTRA5,No,,Lost,1,1,No
CA-2016-123512,First Class,MV-18190,Consumer,Los Angeles,California,West,Office Supplies,Paper,Xerox 1914,219.84,4,0,107.7216,11/12/2018,11/17/2018,Good,SAVE10,,Cash,Delayed,1,,Yes
US-2017-108343,Standard Class,AR-10825,Corporate,New York City,New York,East,Office Supplies,Paper,Xerox 1977,13.36,2,0,6.4128,02/24/2019,03/05/2019,,,,,,2,1,No
CA-2017-164168,Standard Class,LS-16975,Home Office,Dallas,Texas,Central,Office Supplies,Binders,Surelock Post Binders,30.56,5,0.8,-45.84,04/30/2018,05/07/2018,Average,NEW20,Yes,UPI,Delivered,4,0,Yes
CA-2015-121783,Standard Class,PO-19180,Home Office,Roseville,Minnesota,Central,Furniture,Furnishings,Staple-based wall hangings,29.22,3,0,12.8568,12/07/2018,12/11/2018,Good,,,,Delayed,5,,
CA-2016-117590,First Class,GH-14485,Corporate,Richardson,Texas,Central,Technology,Phones,GE 30524EE4,1097.544,7,0.2,123.4737,07/11/2019,07/19/2019,,SAVE10,,Credit Card,,4,1,No
CA-2017-134285,Standard Class,DS-13180,Corporate,San Antonio,Texas,Central,Office Supplies,Paper,Xerox 1995,15.552,3,0.2,5.4432,06/11/2019,06/16/2019,Average,,,Wallet,Delivered,5,,Yes
CA-2017-161067,Second Class,KB-16405,Home Office,New York City,New York,East,Office Supplies,Art,Prang Drawing Pencil Set,5.56,2,0,2.224,01/09/2019,01/12/2019,Average,,No,,Delivered,2,0,Yes
CA-2015-164427,Standard Class,AR-10405,Corporate,Hattiesburg,Mississippi,South,Technology,Accessories,Microsoft Sculpt Comfort Mouse,239.7,6,0,105.468,09/28/2020,10/01/2020,Bad,SAVE10,,UPI,Lost,3,1,No
CA-2017-166709,Standard Class,HL-15040,Consumer,Newark,Delaware,East,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,10499.97,3,0,5039.9856,06/24/2019,07/02/2019,Bad,,No,Credit Card,,,1,No
CA-2014-133753,Second Class,CW-11905,Home Office,Huntsville,Texas,Central,Technology,Accessories,Logitech M510 Wireless Mouse,63.984,2,0.2,10.3974,09/14/2018,09/23/2018,Good,EXTRA5,,Credit Card,,1,1,Yes
CA-2014-138940,Second Class,GM-14455,Home Office,Austin,Texas,Central,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,758.352,6,0.2,265.4232,07/02/2019,07/03/2019,,NEW20,Yes,,Lost,5,,No
CA-2017-124716,Standard Class,BD-11560,Home Office,Fresno,California,West,Office Supplies,Paper,Xerox 1913,110.96,2,0,53.2608,03/12/2018,03/13/2018,Average,EXTRA5,,Cash,Delayed,2,,No
CA-2017-118731,Second Class,LP-17080,Consumer,San Francisco,California,West,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",84.056,7,0.2,27.3182,02/16/2018,02/23/2018,Good,FREESHIP,Yes,Wallet,Delayed,1,1,
CA-2016-158834,First Class,TW-21025,Home Office,Scottsdale,Arizona,West,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5,0.2,17.766,05/10/2019,05/12/2019,,SAVE10,Yes,Cash,Lost,3,,
CA-2015-112452,Same Day,NC-18340,Consumer,Lansing,Michigan,Central,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,644.076,2,0.1,107.346,05/20/2020,05/23/2020,Good,,,Credit Card,Delayed,5,1,No
CA-2015-136798,Standard Class,DL-12925,Consumer,Minneapolis,Minnesota,Central,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,43.98,2,0,21.99,03/16/2020,03/22/2020,Excellent,NEW20,No,Cash,Delivered,4,,No
CA-2016-162187,Same Day,NS-18640,Corporate,Columbus,Ohio,East,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",458.43,5,0.3,-137.529,10/17/2019,10/22/2019,Good,SAVE10,,,Lost,3,1,Yes
CA-2016-135461,Second Class,EB-13975,Corporate,Los Angeles,California,West,Technology,Phones,Motorola L703CM,623.96,5,0.2,38.9975,04/25/2019,05/01/2019,Bad,NEW20,No,Credit Card,,,0,
US-2017-167402,Second Class,CP-12085,Corporate,Springfield,Missouri,Central,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,209.94,6,0,54.5844,02/15/2019,02/19/2019,Excellent,,No,Credit Card,Delivered,3,,No
CA-2015-129896,Standard Class,PF-19120,Consumer,Gilbert,Arizona,West,Office Supplies,Paper,Xerox 1895,9.568,2,0.2,2.99,04/18/2020,04/21/2020,Excellent,EXTRA5,,UPI,Lost,,0,No
CA-2017-141992,Standard Class,FO-14305,Consumer,Dallas,Texas,Central,Office Supplies,Storage,Safco Industrial Wire Shelving,153.584,2,0.2,-32.6366,07/17/2019,07/18/2019,Bad,SAVE10,Yes,UPI,Delivered,1,,No
CA-2017-134495,Second Class,BF-11020,Corporate,Jacksonville,Florida,South,Office Supplies,Appliances,Staple holder,20.808,3,0.2,1.8207,06/23/2020,06/27/2020,Excellent,FREESHIP,,Wallet,Lost,5,,
CA-2015-143147,Second Class,PS-18760,Consumer,San Antonio,Texas,Central,Furniture,Chairs,"Global Stack Chair with Arms, Black",104.93,5,0.3,-4.497,06/19/2020,06/22/2020,Average,,,,Delivered,4,0,No
CA-2016-114307,Standard Class,MF-17665,Corporate,Columbia,Maryland,East,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",27.42,3,0,9.3228,03/17/2018,03/25/2018,Average,,,,Lost,5,0,
CA-2017-143035,Second Class,CC-12430,Home Office,New York City,New York,East,Office Supplies,Art,"Quartet Alpha White Chalk, 12/Pack",6.63,3,0,3.1161,05/09/2018,05/10/2018,Bad,NEW20,No,Wallet,,5,1,
US-2017-100398,Standard Class,DO-13435,Consumer,Salt Lake City,Utah,West,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",102.72,3,0.2,37.236,02/18/2020,02/20/2020,Excellent,EXTRA5,No,Credit Card,Delivered,,,Yes
CA-2017-132262,First Class,ML-18265,Consumer,Seattle,Washington,West,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,71.98,2,0,15.1158,08/17/2020,08/25/2020,Good,FREESHIP,No,UPI,,4,0,Yes
CA-2017-142461,Second Class,KT-16480,Consumer,Dallas,Texas,Central,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",204.6664,1,0.32,-6.0196,01/22/2018,01/24/2018,Excellent,FREESHIP,No,Credit Card,Lost,2,0,No
CA-2017-121559,Second Class,HW-14935,Corporate,Indianapolis,Indiana,Central,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,1925.88,6,0,539.2464,02/18/2019,02/19/2019,Excellent,FREESHIP,Yes,Wallet,Delayed,5,1,Yes
CA-2016-106950,Standard Class,JE-15715,Consumer,Charlotte,North Carolina,South,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19.456,4,0.2,3.4048,08/04/2020,08/06/2020,Excellent,SAVE10,Yes,,Delayed,3,,No
CA-2014-103807,Standard Class,EM-13825,Corporate,Sandy Springs,Georgia,South,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,5.95,1,0,0.833,09/01/2020,09/07/2020,,,Yes,,Lost,1,,
CA-2015-151785,Standard Class,JJ-15445,Consumer,Chicago,Illinois,Central,Office Supplies,Fasteners,Binder Clips by OIC,7.104,6,0.2,2.4864,06/30/2020,07/02/2020,Average,FREESHIP,,Credit Card,Delayed,3,0,
CA-2017-143217,Standard Class,CG-12040,Home Office,Milwaukee,Wisconsin,Central,Office Supplies,Binders,Prestige Round Ring Binders,18.24,3,0,8.5728,05/05/2018,05/08/2018,Average,NEW20,Yes,,Delayed,2,1,
CA-2017-137428,Second Class,AY-10555,Corporate,Oceanside,California,West,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",81.568,2,0.2,9.1764,03/12/2018,03/21/2018,Average,EXTRA5,,Cash,,2,0,Yes
CA-2016-138520,Standard Class,JL-15505,Consumer,New York City,New York,East,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",17.04,4,0,6.9864,09/26/2020,10/05/2020,Bad,,,Cash,Delivered,1,0,Yes
CA-2014-129189,Standard Class,HM-14860,Corporate,Dallas,Texas,Central,Office Supplies,Appliances,Acco 6 Outlet Guardian Basic Surge Suppressor,4.992,3,0.8,-12.9792,10/24/2018,10/30/2018,Bad,SAVE10,No,UPI,,1,0,Yes
CA-2016-161676,Standard Class,JP-15460,Corporate,Glendale,Arizona,West,Office Supplies,Supplies,"Elite 5"" Scissors",33.8,5,0.2,4.225,02/03/2020,02/12/2020,Excellent,SAVE10,,,,3,0,No
CA-2017-140088,Second Class,PO-18865,Consumer,Columbia,South Carolina,South,Furniture,Chairs,Novimex Swivel Fabric Task Chair,301.96,2,0,33.2156,03/21/2019,03/27/2019,,,,Credit Card,Delivered,3,,Yes
CA-2017-149881,First Class,NC-18535,Corporate,San Francisco,California,West,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,4799.984,2,0.2,359.9988,04/18/2018,04/27/2018,Average,,,Wallet,Delayed,4,,Yes
CA-2017-167640,Standard Class,FC-14245,Home Office,San Francisco,California,West,Office Supplies,Art,Fluorescent Highlighters by Dixon,23.88,6,0,8.1192,05/29/2020,06/03/2020,,,No,Cash,,3,,Yes
CA-2016-112389,Standard Class,JM-15655,Corporate,Bridgeton,New Jersey,East,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",11.67,3,0,3.0342,06/12/2019,06/20/2019,Bad,SAVE10,Yes,,Delayed,4,0,
US-2017-118087,Standard Class,SP-20620,Corporate,Philadelphia,Pennsylvania,East,Furniture,Chairs,Global Low Back Tilter Chair,141.372,2,0.3,-48.4704,10/14/2019,10/19/2019,,NEW20,Yes,Cash,Delivered,2,1,Yes
CA-2014-103492,Standard Class,CM-12715,Corporate,Huntsville,Texas,Central,Technology,Phones,Motorola Droid Maxx,719.952,6,0.2,71.9952,10/09/2018,10/17/2018,Excellent,SAVE10,No,UPI,Delayed,3,1,Yes
CA-2016-163328,Second Class,TP-21565,Corporate,Eugene,Oregon,West,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",104.784,1,0.2,-14.4078,03/14/2019,03/18/2019,Good,FREESHIP,Yes,Credit Card,Delayed,1,,No
CA-2016-154235,Standard Class,RD-19900,Consumer,Bloomington,Indiana,Central,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",127.95,3,0,21.7515,01/19/2018,01/24/2018,Average,EXTRA5,No,,Lost,4,,
CA-2015-137106,Standard Class,SC-20260,Corporate,Jacksonville,Florida,South,Technology,Phones,PureGear Roll-On Screen Protector,79.96,5,0.2,27.986,08/02/2018,08/11/2018,Bad,NEW20,,Cash,Delayed,1,1,No
CA-2016-140928,Standard Class,NB-18655,Corporate,Jacksonville,Florida,South,Furniture,Tables,Chromcraft Round Conference Tables,383.438,4,0.45,-167.3184,03/26/2019,03/29/2019,Average,SAVE10,No,Credit Card,,2,,
CA-2014-130918,Second Class,JP-15520,Consumer,North Miami,Florida,South,Office Supplies,Supplies,Acme Serrated Blade Letter Opener,7.632,3,0.2,-1.8126,02/21/2019,02/25/2019,Good,EXTRA5,,Cash,Delivered,4,,
CA-2016-110009,Standard Class,TR-21325,Consumer,Seattle,Washington,West,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",30.87,7,0,14.2002,08/25/2020,08/28/2020,Average,NEW20,Yes,UPI,Delayed,1,,No
CA-2016-115483,Second Class,JS-15880,Consumer,Irving,Texas,Central,Office Supplies,Paper,Xerox 1914,219.84,5,0.2,79.692,10/31/2018,11/01/2018,Excellent,EXTRA5,Yes,Credit Card,Delivered,2,1,
CA-2014-154095,Standard Class,ON-18715,Corporate,Clinton,Maryland,East,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",60.72,3,0,23.6808,12/05/2019,12/06/2019,Bad,,,UPI,,5,0,
US-2015-126235,Same Day,GA-14725,Consumer,Mount Pleasant,Michigan,Central,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",17.14,2,0,6.1704,12/21/2018,12/24/2018,Average,SAVE10,Yes,,,,,Yes
CA-2017-106068,Standard Class,RB-19330,Consumer,Austin,Texas,Central,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",259.136,4,0.2,-58.3056,01/08/2018,01/12/2018,,FREESHIP,,Cash,,5,1,Yes
CA-2017-162481,Standard Class,CT-11995,Consumer,Rochester,Minnesota,Central,Furniture,Chairs,"Global Leather Task Chair, Black",269.97,3,0,51.2943,11/04/2018,11/11/2018,Average,SAVE10,Yes,Credit Card,Lost,5,1,
US-2014-117380,Standard Class,MP-18175,Home Office,Springfield,Ohio,East,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,330.588,1,0.4,-143.2548,08/02/2019,08/10/2019,,FREESHIP,Yes,Cash,Delayed,1,,No
CA-2014-158225,Standard Class,SE-20110,Consumer,San Jose,California,West,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",169.45,5,0,42.3625,09/30/2018,10/06/2018,,EXTRA5,No,UPI,Lost,1,1,No
CA-2015-153752,Second Class,RO-19780,Consumer,Arlington,Virginia,South,Technology,Phones,AT&T CL82213,173.94,6,0,50.4426,01/29/2020,01/31/2020,,FREESHIP,Yes,Credit Card,,3,0,No
CA-2017-128363,Standard Class,DC-12850,Consumer,Memphis,Tennessee,South,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1614.582,6,0.7,-1237.8462,08/18/2019,08/27/2019,Average,SAVE10,Yes,Credit Card,Lost,3,,
CA-2017-106824,Standard Class,AT-10735,Consumer,Los Angeles,California,West,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box",5.94,3,0,0.1188,10/21/2019,10/28/2019,,SAVE10,,,Delayed,5,,Yes
CA-2014-102274,Standard Class,DH-13075,Corporate,Richmond,Kentucky,South,Office Supplies,Art,Newell 322,5.46,3,0,1.4742,08/19/2020,08/23/2020,Good,EXTRA5,Yes,UPI,,1,0,Yes
CA-2015-136469,First Class,TS-21370,Corporate,Wilmington,Delaware,East,Technology,Phones,Wilson Electronics DB Pro Signal Booster,716,2,0,193.32,04/18/2019,04/26/2019,Average,SAVE10,,UPI,Delayed,4,0,Yes
CA-2016-144855,Second Class,DL-13495,Corporate,San Francisco,California,West,Office Supplies,Labels,Self-Adhesive Removable Labels,6.3,2,0,3.024,12/14/2018,12/22/2018,Good,NEW20,No,UPI,Delayed,5,1,Yes
US-2017-161193,Standard Class,BT-11680,Consumer,Newark,Ohio,East,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",4.656,2,0.2,1.5714,05/15/2018,05/17/2018,Excellent,FREESHIP,No,Wallet,Delivered,5,0,
CA-2016-139269,Standard Class,JB-16045,Home Office,Columbus,Georgia,South,Furniture,Furnishings,Eldon Expressions Mahogany Wood Desk Collection,24.96,4,0,6.24,03/04/2020,03/05/2020,Average,,,UPI,Delayed,2,1,No
US-2016-165078,Standard Class,MA-17995,Home Office,Lawrence,Indiana,Central,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,104.9,5,0,50.352,10/24/2018,10/29/2018,,SAVE10,,Credit Card,Delivered,3,1,Yes
CA-2016-117121,Standard Class,AB-10105,Consumer,Detroit,Michigan,Central,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,9892.74,13,0,4946.37,01/02/2019,01/10/2019,Good,,No,Credit Card,,1,1,Yes
CA-2017-113670,First Class,RS-19765,Corporate,Los Angeles,California,West,Office Supplies,Paper,Xerox 1919,204.95,5,0,100.4255,12/21/2019,12/22/2019,Bad,,No,Credit Card,Delayed,,1,No
CA-2016-119865,Standard Class,AS-10090,Consumer,New York City,New York,East,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",186.144,6,0.2,60.4968,01/22/2020,01/25/2020,Average,NEW20,Yes,,,5,,
CA-2014-169061,Second Class,AB-10150,Consumer,Yonkers,New York,East,Office Supplies,Art,Newell 345,59.52,3,0,15.4752,07/16/2018,07/17/2018,Average,EXTRA5,No,Credit Card,Delivered,3,0,
CA-2015-168088,First Class,CM-12655,Home Office,Houston,Texas,Central,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",383.4656,4,0.32,-67.6704,04/06/2019,04/11/2019,Good,SAVE10,,Credit Card,Lost,5,1,Yes
CA-2015-138009,Standard Class,SF-20965,Corporate,Dearborn,Michigan,Central,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",301.96,2,0,87.5684,01/24/2019,01/31/2019,Average,FREESHIP,,,,1,0,Yes
CA-2014-140396,Standard Class,KH-16330,Corporate,New York City,New York,East,Technology,Phones,Toshiba IPT2010-SD IPÂ Telephone,833.94,6,0,216.8244,03/15/2019,03/18/2019,Bad,,No,,,2,,
US-2016-111290,Standard Class,DK-13375,Consumer,Westland,Michigan,Central,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,965.85,5,0,135.219,03/08/2020,03/12/2020,Bad,,,Cash,Lost,3,,
CA-2015-128139,Standard Class,BD-11725,Consumer,Richmond,Kentucky,South,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,70.98,1,0,4.9686,03/25/2019,03/30/2019,Good,NEW20,No,Cash,,,1,Yes
US-2015-103996,Second Class,RB-19435,Consumer,San Diego,California,West,Office Supplies,Paper,Xerox 1880,212.64,6,0,99.9408,01/01/2019,01/09/2019,Average,,No,,,5,,No
CA-2017-155362,Standard Class,DP-13105,Corporate,Eau Claire,Wisconsin,Central,Office Supplies,Storage,Adjustable Personal File Tote,32.56,2,0,8.4656,03/15/2020,03/24/2020,Average,FREESHIP,,UPI,,1,0,No
CA-2015-141012,Second Class,TG-21640,Consumer,Pocatello,Idaho,West,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,140.376,3,0.2,8.7735,04/22/2018,04/25/2018,Excellent,NEW20,Yes,Cash,Delayed,3,,
US-2017-138086,Standard Class,JO-15550,Home Office,San Francisco,California,West,Office Supplies,Appliances,Hoover Commercial SteamVac,40.74,3,0,12.222,12/04/2019,12/08/2019,Good,,No,,Delayed,,0,No
CA-2014-163468,First Class,JK-15730,Consumer,Des Plaines,Illinois,Central,Furniture,Furnishings,Dana Swing-Arm Lamps,8.544,2,0.6,-7.476,04/25/2020,05/01/2020,Bad,FREESHIP,No,Wallet,Delivered,1,,Yes
US-2016-152415,Standard Class,PO-18865,Consumer,Marlborough,Massachusetts,East,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",14.82,3,0,6.2244,06/24/2020,06/26/2020,Bad,FREESHIP,No,Cash,Delayed,,,Yes
US-2016-160528,Standard Class,MH-18115,Home Office,Pharr,Texas,Central,Office Supplies,Storage,SAFCO Boltless Steel Shelving,727.296,8,0.2,-172.7328,11/28/2020,12/03/2020,Excellent,NEW20,Yes,Credit Card,Delayed,5,0,
US-2017-160836,Standard Class,CC-12475,Consumer,Houston,Texas,Central,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",1.556,2,0.8,-4.2012,07/31/2020,08/06/2020,,SAVE10,,Wallet,Delivered,3,,
US-2017-116505,Second Class,TB-21625,Consumer,Hagerstown,Maryland,East,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",43.8,6,0,20.586,01/02/2019,01/06/2019,,NEW20,,Wallet,Delayed,,0,No
